Date,ATS.PR,BEZVA.PR,CEZ.PR,COLT.PR,CPI.PR,CSG.PR,CTPNV.PR,CZ0003527657.PR,CZ0003572695.PR,CZ0003573842.PR,CZ0003574014.PR,CZ0003574196.PR,CZ0003576480.PR,CZ0003577546.PR,CZ0003578510.PR,CZ0003580300.PR,CZ0003581746.PR,CZ0003582066.PR,CZ0003583742.PR,CZ0003584740.PR,CZ0003584864.PR,CZ0003586208.PR,DBK.PR,DSPW.PR,DTE.PR,EFORU.PR,EMAN.PR,EOAN.PR,ERBAG.PR,FACC.PR,FILL.PR,FIXED.PR,FPXAA.PR,FTSHP.PR,GEN.PR,GEV.PR,HWIO.PR,JTINA.PR,JTINB.PR,JTINV.PR,KARIN.PR,KGH.PR,KLIKY.PR,KOFOL.PR,KOMB.PR,M2C.PR,MMCTE.PR,MOL.PR,MONET.PR,NOKIA.PR,OMV.PR,OTP.PR,PEN.PR,PINK.PR,PKN.PR,PKO.PR,PRAB.PR,PRIUA.PR,PVT.PR,RBI.PR,RWE.PR,SABFG.PR,SHELL.PR,TABAK.PR,TMR.PR,TOMA.PR,UQA.PR,VIG.PR,VOE.PR,VOLVB.PR,VOW.PR,WIE.PR,WPS.PR
2024-07-31,485.0,730.0,841.5597534179688,633.5302124023438,,,386.6452331542969,,,,,,,,,,,,,,,,367.5178527832031,,612.5241088867188,158.95887756347656,76.0,331.1217346191406,1215.545166015625,181.9546661376953,155.0,150.0,,,608.841796875,256.0,9.0,,,,168.0,756.0215454101562,32000.0,285.31103515625,677.9188232421875,,334.0,-8.067955017089844,90.2319107055664,89.8031234741211,973.2509765625,265.5412902832031,43.349998474121094,150.0,370.4317321777344,336.82708740234375,260.0,890.0,1.1100000143051147,462.2373352050781,873.1678466796875,872.1446533203125,831.649658203125,13546.552734375,515.0,1243.0582275390625,199.09059143066406,756.1478271484375,608.9776000976562,478.7692565917969,2631.8271484375,797.2822265625,20.76409149169922
2024-08-30,447.0,720.0,804.3432006835938,616.4077758789062,,,409.9077453613281,,,,,,,,,,,,,,,,370.6099548339844,,647.0409545898438,161.95809936523438,82.0,321.6468811035156,1235.5050048828125,197.95068359375,155.0,150.0,,,592.0015869140625,256.0,9.5,,,,159.0,813.377685546875,32000.0,279.6983642578125,640.7669067382812,,320.0,-7.447343349456787,91.40593719482422,96.80778503417969,971.2647705078125,265.5412902832031,40.0,168.0,363.3768310546875,328.4365234375,266.0,945.0,1.7000000476837158,449.2783508300781,815.3890991210938,885.631103515625,804.888671875,13387.8046875,525.0,1252.547119140625,195.20443725585938,783.0818481445312,545.2845458984375,555.3723754882812,2436.305908203125,743.0263671875,21.16340446472168
2024-09-30,519.0,720.0,819.2298583984375,613.5540161132812,,,401.84478759765625,,,,,,,,,,,,,,,,385.6219177246094,,663.9003295898438,166.2281951904297,78.0,338.7514953613281,1231.512939453125,197.95068359375,155.0,155.0,,95.0,608.9730224609375,258.0,9.0,,,,159.0,958.0669555664062,30000.0,310.5680847167969,666.2305908203125,,314.0,-7.654214382171631,93.25082397460938,97.78563690185547,949.0189819335938,265.5412902832031,37.900001525878906,182.0,324.58905029296875,334.504150390625,274.0,900.0,1.7000000476837158,448.0821228027344,821.0771484375,885.631103515625,747.297119140625,13493.6357421875,540.0,1252.547119140625,188.72752380371094,761.1356201171875,535.9002685546875,555.3723754882812,2404.962646484375,761.7765502929688,23.758913040161133
2024-10-31,428.6000061035156,715.0,839.2337646484375,585.0166625976562,,,372.4322509765625,,,,,,,,,,,,,,,,390.858642578125,,705.6995849609375,158.43624877929688,70.0,314.16668701171875,1288.3980712890625,162.1595916748047,160.0,155.0,,,675.8602294921875,260.0,8.399999618530273,,,,146.0,904.1082153320312,28000.0,310.5680847167969,671.2398681640625,,328.0,-7.654214382171631,97.27603912353516,108.99317932128906,961.3336181640625,265.5412902832031,32.29999923706055,145.0,296.23638916015625,319.1392822265625,270.0,885.0,1.399999976158142,423.46002197265625,752.7205810546875,885.631103515625,773.4026489257812,14322.6572265625,590.0,1271.525146484375,184.3431396484375,740.1869506835938,499.1619567871094,569.7354125976562,2298.49560546875,708.1190795898438,24.75718879699707
2024-11-29,325.3999938964844,,894.5934448242188,587.870361328125,,,,,,,,,,,,,,,,,,,399.0877685546875,,760.86669921875,,63.0,307.38470458984375,1290.89306640625,156.7609405517578,160.0,140.0,,93.0,736.8837280273438,272.0,10.0,,,,144.0,739.8339233398438,27000.0,355.469482421875,680.4234619140625,,318.0,-7.654214382171631,105.64161682128906,101.44750213623047,950.409423828125,265.5412902832031,26.899999618530273,129.0,297.262939453125,313.0716247558594,268.0,900.0,1.6699999570846558,458.5489807128906,796.62841796875,885.631103515625,781.7240600585938,14287.3798828125,525.0,1309.481201171875,184.3431396484375,739.1893310546875,461.32550048828125,564.9476928710938,1990.0394287109375,693.7572021484375,26.554080963134766
2024-12-30,297.79998779296875,700.0,890.4065551757812,636.3839721679688,,,,,,,,,,,,,,,,,,,412.9027404785156,,730.3402099609375,156.70469665527344,63.0,309.179931640625,1483.5040283203125,149.96263122558594,88.0,138.0,,100.0,639.031982421875,272.0,9.300000190734863,,,,152.0,686.27490234375,27800.0,366.6948547363281,708.3917846679688,,318.0,-7.654214382171631,106.32872009277344,103.5634994506836,916.4448852539062,265.5412902832031,23.700000762939453,107.5,273.7497863769531,348.7925109863281,268.0,900.0,1.399999976158142,493.6379699707031,723.9808959960938,894.0657348632812,736.2679443359375,14798.9033203125,530.0,1423.34912109375,193.8094024658203,754.1527099609375,463.12249755859375,555.3723754882812,2257.2021484375,654.0626220703125,24.95684242248535
2025-01-31,321.0,,989.9608764648438,677.2875366210938,,,380.2628479003906,,,,,,,,,,,,,,,,474.14739990234375,,801.06982421875,181.8120880126953,65.0,289.9808349609375,1499.970703125,167.75820922851562,158.0,130.0,,93.0,654.0092163085938,260.0,9.899999618530273,,,,161.0,745.829345703125,28400.0,383.5328674316406,743.8740234375,,310.0,-7.654214382171631,117.83763885498047,114.7822036743164,986.75732421875,265.5412902832031,26.0,129.0,313.8345642089844,361.80865478515625,260.0,890.0,1.350000023841858,552.8505859375,756.2132568359375,885.631103515625,767.8677978515625,15134.0390625,525.0,1281.0142822265625,203.2756805419922,811.0134887695312,509.34490966796875,555.3723754882812,2495.509521484375,712.3079223632812,24.95684242248535
2025-02-28,331.0,,951.8138427734375,692.5075073242188,,,396.4970703125,,,,,,,,,,,,,,,,514.4950561523438,312.6272888183594,865.8137817382812,,64.0,308.63140869140625,1617.2340087890625,181.9546661376953,158.0,130.0,,102.0,673.1062622070312,252.0,12.399999618530273,,,,152.0,847.3516845703125,28400.0,402.2417907714844,870.7750244140625,,300.0,-6.90947961807251,116.8069839477539,111.61739349365234,1050.21728515625,265.5412902832031,23.399999618530273,207.0,371.7131042480469,415.43890380859375,250.0,835.0,1.5,653.531982421875,747.9306640625,885.631103515625,814.0775756835938,15116.400390625,530.0,1281.0142822265625,220.01602172851562,894.8081665039062,563.0546875,727.729248046875,2645.757568359375,802.0695190429688,19.865646362304688
2025-03-31,362.0,720.0,1063.463623046875,690.60498046875,,,395.92413330078125,,,,,,,,,,,,,,,,535.5416870117188,298.83489990234375,857.9328002929688,187.0067138671875,64.5,343.88787841796875,1595.77734375,197.350830078125,146.0,130.0,,98.0,619.1779174804688,262.0,11.800000190734863,,,,153.0,756.62109375,30000.0,417.20892333984375,932.5558471679688,,288.0,-7.712137222290039,125.73928833007812,119.80400085449219,1166.9080810546875,265.5412902832031,22.0,194.0,395.0796203613281,450.2790222167969,256.0,865.0,1.5,580.7245483398438,823.2725219726562,894.0657348632812,842.5,15786.671875,530.0,1356.9261474609375,244.52867126464844,1015.5125122070312,593.6033935546875,727.729248046875,2365.161865234375,836.77734375,18.767545700073242
2025-04-30,356.0,,1038.3424072265625,638.2864379882812,426.0,,396.30609130859375,,,,,,,,,,,,,,,,565.4657592773438,296.9959411621094,785.0064697265625,216.44296264648438,63.5,379.3936767578125,1477.01708984375,183.35430908203125,106.0,136.0,,117.0,549.2706909179688,250.0,11.800000190734863,,,,148.5,728.6425170898438,29800.0,411.5962219238281,889.142333984375,,276.0,-7.521817207336426,124.86774444580078,111.81706237792969,1102.355712890625,265.5412902832031,19.799999237060547,195.0,382.7608642578125,417.2004699707031,266.0,820.0,1.4700000286102295,578.1284790039062,848.4197998046875,919.3694458007812,725.0206909179688,15716.1162109375,525.0,1281.0142822265625,248.1158905029297,1025.4881591796875,562.2560424804688,745.8856811523438,2343.76904296875,773.1463623046875,18.56789207458496
2025-05-30,431.6000061035156,700.0,1123.9405517578125,711.532470703125,,,405.8556213378906,,,,,,,,,,,,,,,,608.1193237304688,301.1336364746094,831.747314453125,320.3355712890625,63.0,387.5316467285156,1760.97900390625,174.35655212402344,107.0,132.0,,124.0,624.2939453125,224.0,11.0,,,,152.0,738.4349975585938,30000.0,450.8849792480469,928.179443359375,,248.0,-8.067955017089844,132.42990112304688,118.34870910644531,1178.825439453125,999.1474609375,20.200000762939453,202.0,415.5130920410156,443.4284362792969,260.0,800.0,1.399999976158142,668.9915161132812,834.8306884765625,940.5726928710938,742.5239868164062,16298.1962890625,525.0,1337.9481201171875,304.4153137207031,1074.8270263671875,562.2560424804688,706.6285400390625,2346.003173828125,808.569091796875,19.965473175048828
2025-06-30,410.0,,1192.8558349609375,682.9949951171875,,,422.08984375,,,,,,,,,,,,,,,,620.9007568359375,311.6188659667969,767.7283325195312,320.3355712890625,58.5,383.4865417480469,1778.473876953125,167.35829162597656,125.0,125.0,,119.0,632.284912109375,216.0,11.0,,,,142.0,746.22900390625,28000.0,490.1737060546875,927.265869140625,280.0,236.0,18.8487606048584,133.53656005859375,111.47749328613281,1145.1732177734375,999.1474609375,19.600000381469727,199.0,472.5605773925781,425.8126525878906,260.0,775.0,1.2599999904632568,633.0457153320312,892.2846069335938,949.530517578125,751.8031005859375,16505.9375,525.0,1363.5211181640625,281.52825927734375,1078.8226318359375,553.0714721679688,706.6285400390625,2260.72119140625,750.4575805664062,24.98706817626953
2025-07-31,435.0,610.0,1209.3023681640625,707.2000122070312,,,439.279052734375,,,,,,,,,,,,,,,,721.1556396484375,330.562255859375,777.5159301757812,335.9194641113281,63.0,391.8264465332031,1966.418212890625,180.9549102783203,100.0,110.0,,110.0,649.2656860351562,218.0,10.5,,,,140.0,782.6011962890625,25000.0,499.0,940.0557250976562,272.0,195.0,18.95969581604004,138.51649475097656,91.15270233154297,1104.2919921875,999.1474609375,17.399999618530273,191.0,477.8888854980469,462.414306640625,258.0,710.0,1.4700000286102295,633.644775390625,890.2862548828125,949.530517578125,782.234375,16411.509765625,540.0,1353.7816162109375,298.49981689453125,1128.7681884765625,609.56982421875,706.6285400390625,2312.588623046875,757.6466064453125,25.38686180114746
2025-08-29,498.3999938964844,,1264.446533203125,700.4000244140625,,,431.639404296875,,,,,,,,,,,,,,,,728.5448608398438,367.5018615722656,767.8281860351562,341.1141052246094,62.0,374.5473327636719,1993.4102783203125,202.94943237304688,110.0,106.0,,114.0,645.3919067382812,218.0,10.899999618530273,,,,153.5,762.8163452148438,25000.0,500.91925048828125,932.7472534179688,286.0,173.0,18.657148361206055,141.28314208984375,91.74220275878906,1157.636962890625,1068.353759765625,16.299999237060547,190.0,443.4912414550781,405.0452575683594,256.0,750.0,1.4700000286102295,684.5679931640625,843.1240234375,958.4883422851562,783.1980590820312,16902.533203125,530.0,1314.823974609375,303.9906005859375,1098.8009033203125,689.7132568359375,706.6285400390625,2455.223876953125,756.8478393554688,26.986034393310547
2025-09-30,545.5,615.0,1245.09765625,749.94287109375,,,445.52166748046875,,,,,,,,,,,,,,,,727.1469116210938,452.7471618652344,700.1138916015625,249.34228515625,60.0,387.18206787109375,2025.4007568359375,213.4468231201172,90.0,99.0,,115.0,618.4173583984375,220.0,10.800000190734863,,,,158.0,901.3103637695312,24800.0,485.5653991699219,949.1913452148438,280.0,177.0,17.144407272338867,152.53414916992188,97.46734619140625,1109.2774658203125,1068.353759765625,16.31999969482422,183.0,501.5014953613281,395.6371154785156,258.0,890.0,1.440000057220459,723.9087524414062,919.9624633789062,967.4461669921875,752.65283203125,16996.9609375,510.0,1314.823974609375,305.48809814453125,1142.7529296875,711.8975830078125,706.6285400390625,2263.214599609375,670.9785766601562,27.985517501831055
2025-10-31,789.5,,1250.90234375,746.05712890625,,,423.3507080078125,,,,,,,,,,,,,,,,751.9110717773438,430.9622497558594,657.5678100585938,259.7315368652344,62.0,395.72174072265625,2159.361083984375,213.4468231201172,90.0,95.0,,105.0,568.4644165039062,230.0,9.850000381469727,,,,179.0,1124.139892578125,21000.0,466.3730773925781,987.5609741210938,274.0,180.0,19.211820602416992,164.89183044433594,143.71253967285156,1146.6688232421875,1071.9488525390625,12.279999732971191,186.0,568.5201416015625,445.74786376953125,258.0,1040.0,1.4900000095367432,784.41748046875,1029.3746337890625,973.4152221679688,789.5867309570312,16996.9609375,480.0,1314.823974609375,308.98223876953125,1096.8031005859375,818.0226440429688,687.0,2235.784912109375,635.0332641601562,25.98655128479004
2025-11-28,772.0,590.0,1233.4884033203125,702.3428344726562,380.0,,424.4974670410156,,,,,,,,,,,,,,,,738.9298706054688,379.8150939941406,671.1505737304688,259.7315368652344,58.0,368.0052490234375,2255.332763671875,252.93698120117188,90.0,87.0,,100.0,569.5877685546875,242.0,10.100000381469727,,,,167.0,1199.08251953125,20000.0,460.6153869628906,1065.2137451171875,262.0,188.0,18.757997512817383,178.587890625,129.36129760742188,1155.642822265625,1071.9488525390625,11.0600004196167,174.0,527.3388061523438,438.4194030761719,250.0,1000.0,1.399999976158142,842.5299072265625,1068.7431640625,973.4152221679688,798.9249877929688,17525.75390625,448.0,1334.3028564453125,362.89190673828125,1188.7027587890625,895.3681030273438,687.0,2300.120361328125,708.9208374023438,26.586240768432617
2025-12-30,769.0,515.0,1252.837158203125,719.8285522460938,,,,,,,,,,,,,,,,,,,823.8069458007812,394.4962158203125,674.5462646484375,258.0,58.0,388.8300476074219,2474.26806640625,262.9344787597656,95.0,75.0,,97.0,539.6094360351562,244.0,13.800000190734863,,,,176.0,1581.2901611328125,19900.0,463.97406005859375,1061.5595703125,258.0,179.0,19.08071517944336,182.16717529296875,133.53872680664062,1152.1529541015625,1071.9488525390625,10.65999984741211,170.0,539.2180786132812,485.2620544433594,250.0,1100.0,1.5199999809265137,924.606201171875,1098.11962890625,973.4152221679688,770.962646484375,17487.982421875,446.0,1324.5633544921875,375.3710021972656,1626.225341796875,913.755126953125,687.0,2553.47265625,720.902587890625,29.78458595275879
2026-01-30,942.0,,1142.548828125,809.2000122070312,,,422.3950500488281,,,,,,,,,,,,,,,,803.8358764648438,405.388671875,682.9356689453125,256.2684631347656,53.5,435.92315673828125,2677.2080078125,281.92974853515625,95.0,88.0,,95.0,509.631103515625,238.0,14.899999618530273,,,,175.0,1992.4754638671875,18000.0,458.6961669921875,1137.38525390625,250.0,165.0,25.857797622680664,194.0353546142578,132.07962036132812,1210.4833984375,1071.9488525390625,10.680000305175781,155.0,616.8289794921875,527.0540161132812,254.0,1090.0,1.399999976158142,1047.4210205078125,1309.550048828125,991.7815551757812,770.962646484375,19027.15234375,438.0,1334.3028564453125,382.85845947265625,1610.2427978515625,965.5186157226562,687.0,2450.7353515625,670.1798095703125,35.58158493041992
2026-02-27,1267.0,,1127.06982421875,859.7142944335938,,738.0,420.4837646484375,,,,,,,,,,,,,,,,759.7996826171875,393.0754699707031,827.5526123046875,258.0,51.5,478.4717102050781,2443.277099609375,322.419677734375,75.0,79.0,,95.0,468.7803649902344,238.0,13.699999809265137,,,,178.0,1693.2044677734375,16000.0,457.7365417480469,1073.435791015625,242.0,167.0,22.751636505126953,185.55809020996094,156.8401641845703,1343.09814453125,1535.7210693359375,8.199999809265137,135.0,648.803955078125,524.2810668945312,248.0,995.0,1.159999966621399,1028.9488525390625,1320.1416015625,1000.9647216796875,834.2659301757812,18885.51171875,446.0,1344.042236328125,402.82501220703125,1584.2711181640625,1124.20654296875,687.0,2443.753173828125,676.969482421875,32.183345794677734
2026-03-31,1270.0,,1160.93017578125,878.1714477539062,,574.0,335.8136291503906,,,,,,,,,,,,,,,,619.5028686523438,367.9754638671875,793.1961059570312,252.8053741455078,46.0,468.7334899902344,2288.322998046875,321.419921875,95.0,73.0,,,419.8033142089844,189.0,11.600000381469727,,,,156.0,1508.345947265625,17700.0,431.8269348144531,985.7338256835938,200.0,157.0,25.09134292602539,173.8782958984375,170.87481689453125,1525.568115234375,1536.3201904296875,6.5,105.0,744.4317626953125,487.73785400390625,210.0,885.0,1.5499999523162842,885.4652099609375,1398.6787109375,1019.3310546875,984.134033203125,17790.15234375,360.0,1363.5211181640625,365.3877258300781,1492.371337890625,1124.20654296875,687.0,2154.991455078125,561.145751953125,29.984481811523438
2026-04-30,2174.0,,1158.0279541015625,1033.5999755859375,,452.8999938964844,372.7015380859375,,,,,,,,,,,,,,,,646.3638916015625,381.70941162109375,665.4000244140625,256.2684631347656,48.0,452.29998779296875,2325.0,314.4216613769531,90.0,64.0,,84.0,428.799072265625,182.0,13.0,,,,150.0,1700.69873046875,17500.0,454.8576965332031,1010.4000244140625,200.0,173.0,27.57223892211914,182.89999389648438,252.09967041015625,1483.6898193359375,1687.9150390625,6.199999809265137,135.0,756.1129760742188,548.7421875,240.0,828.0,1.2999999523162842,1099.5,1496.7999267578125,1065.246826171875,899.2088012695312,17941.236328125,382.0,1353.7816162109375,392.9415588378906,1558.2994384765625,1023.27783203125,700.0,2127.062744140625,636.630859375,32.383243560791016
2026-05-29,3560.0,,1215.10693359375,1020.0,385.5,432.70001220703125,385.0741882324219,,,,,,,,,,,,,,,,680.2999877929688,415.3339538574219,707.9000244140625,283.9731750488281,45.0,439.25,2502.0,401.3999938964844,57.0,60.0,,,499.8960266113281,204.0,9.300000190734863,,,,155.0,2123.875,19200.0,503.798095703125,988.5,195.0,170.0,26.220857620239258,185.60000610351562,313.9373474121094,1487.67822265625,2821.0,9.600000381469727,133.0,812.4403076171875,591.8215942382812,238.0,800.0,1.1200000047683716,1204.0,1333.199951171875,1060.0,849.6214599609375,18696.65625,380.0,1363.5211181640625,411.5104675292969,1512.0,1132.7005615234375,700.0,2205.362548828125,599.0,31.783550262451172
2026-06-30,5360.0,400.0,1242.0,1020.0,,315.1000061035156,375.7154235839844,,,,,,,,,,,,,,,,718.7000122070312,495.3697814941406,578.0,285.7047119140625,45.0,440.8500061035156,2833.0,441.5,70.0,55.5,,75.0,521.8914184570312,192.5,8.149999618530273,,,,143.0,1861.0,18900.0,493.0,972.5,179.0,169.0,26.543577194213867,186.1999969482422,282.043701171875,1319.5,2752.0,7.099999904632568,114.5,707.7000122070312,584.1961059570312,222.0,794.0,1.1200000047683716,1343.0,1375.0,1050.0,801.642822265625,17700.0,374.0,1420.0,423.3999938964844,1559.0,1062.75,700.0,1744.800048828125,558.0,28.600000381469727
2026-07-31,3404.0,400.0,1353.0,,,403.0,376.1053771972656,,,,,,,,,,,,,,,,775.2000122070312,498.5,655.2999877929688,290.8993225097656,39.0,461.0,2723.0,405.5,56.0,51.0,,76.5,546.88623046875,186.0,6.400000095367432,,,,143.0,1655.199951171875,19000.0,501.0,1050.0,160.0,167.0,29.91194725036621,192.1999969482422,196.16000366210938,1494.0,3123.0,6.300000190734863,110.0,821.5,619.8480224609375,216.0,738.0,0.9200000166893005,1430.5,1399.0,1060.0,929.5858154296875,18740.0,372.0,1390.0,435.3999938964844,1733.0,1081.5,700.0,1855.0,536.0,31.600000381469727
