Date,ABQK.QA,AHCS.QA,AKHI.QA,BEMA.QA,BLDN.QA,BRES.QA,CBQK.QA,DBIS.QA,DHBK.QA,DOHI.QA,DUBK.QA,ERES.QA,FALH.QA,GISS.QA,GWCS.QA,IGRD.QA,IHGS.QA,IQCD.QA,MARK.QA,MCCS.QA,MCGS.QA,MERS.QA,MEZA.QA,MFMS.QA,MHAR.QA,MKDM.QA,MPHC.QA,MRDS.QA,NLCS.QA,ORDS.QA,QAMC.QA,QATI.QA,QCFS.QA,QEWS.QA,QFBQ.QA,QFLS.QA,QGMD.QA,QGRI.QA,QGTS.QA,QIBK.QA,QIGD.QA,QIIK.QA,QIMD.QA,QISI.QA,QLMI.QA,QNBK.QA,QNCD.QA,QNNS.QA,QOIS.QA,SIIS.QA,TQES.QA,UDCD.QA,VFQS.QA,WDAM.QA,ZHCD.QA,^GNRI.QA
2024-07-31,3.3006579875946045,0.6968204379081726,2.1228747367858887,3.489285469055176,1.2590659856796265,2.426098346710205,3.6509690284729004,1.218999981880188,1.3394994735717773,2.114894390106201,3.5028021335601807,0.7630000114440918,0.63737952709198,3.1522674560546875,3.0357275009155273,1.4242420196533203,4.084217548370361,11.664986610412598,2.124084711074829,3.3783390522003174,3.7795212268829346,13.434836387634277,3.3609492778778076,,1.733231544494629,2.7269444465637207,1.5574039220809937,0.609000027179718,0.6419438719749451,9.36435604095459,1.1487929821014404,1.9006131887435913,2.521073579788208,13.909682273864746,1.2091186046600342,13.01376724243164,1.8480000495910645,0.8925515413284302,4.232481002807617,18.46293830871582,1.3472847938537598,9.699448585510254,2.376877784729004,7.333402156829834,1.9122974872589111,14.388758659362793,3.208923816680908,10.98673152923584,1.3283159732818604,0.5915836095809937,2.7466344833374023,0.9859707355499268,1.5197893381118774,3.2100000381469727,12.43951416015625,
2024-08-29,3.249986171722412,0.693310022354126,2.0576908588409424,3.58795428276062,1.2049800157546997,2.434828519821167,3.5688462257385254,1.190999984741211,1.411758303642273,2.184235095977783,3.5626471042633057,0.734000027179718,0.8051108717918396,2.986262559890747,3.0366568565368652,1.401515007019043,4.04949951171875,11.773429870605469,2.096735954284668,3.370445489883423,3.871034860610962,13.177885055541992,3.247018814086914,,2.0485265254974365,2.759166955947876,1.5614829063415527,0.6019999980926514,0.6536812782287598,9.875140190124512,1.1528242826461792,1.949486255645752,2.4846854209899902,14.199089050292969,1.2510372400283813,13.198689460754395,1.7899999618530273,1.1139823198318481,4.22777795791626,18.312986373901367,1.258500337600708,10.136528015136719,2.2845633029937744,7.147622585296631,2.10343599319458,14.906341552734375,3.0866708755493164,10.801300048828125,1.2950639724731445,0.6089831590652466,2.702333927154541,0.9913439154624939,1.6178112030029297,2.8559999465942383,12.575912475585938,
2024-09-30,3.276195764541626,0.7608857750892639,2.0832359790802,3.700077772140503,1.2058659791946411,2.490701198577881,3.8440449237823486,1.2339999675750732,1.5445340871810913,2.2544426918029785,3.609400987625122,0.9290000200271606,0.8137370944023132,2.9552507400512695,3.228132963180542,1.4045449495315552,4.19801664352417,11.901203155517578,2.2517120838165283,3.5783028602600098,4.272780895233154,13.765201568603516,3.270754337310791,,2.0707931518554688,2.719449758529663,1.542555809020996,0.6470000147819519,0.7448716163635254,10.50241756439209,1.1818033456802368,1.9911187887191772,2.4846854209899902,14.510371208190918,1.2873666286468506,13.833678245544434,1.7350000143051147,1.2622531652450562,4.156547546386719,20.00932502746582,1.299013614654541,10.220224380493164,2.295318365097046,7.381402015686035,1.9842019081115723,15.950915336608887,3.1976523399353027,10.45825481414795,1.3370660543441772,0.6246426701545715,2.7732150554656982,1.0459707975387573,1.6906530857086182,2.73799991607666,12.503166198730469,
2024-10-31,3.228144645690918,0.7696618437767029,2.018933057785034,3.6767561435699463,1.2014329433441162,2.4933202266693115,3.7129979133605957,1.2020000219345093,1.6195026636123657,2.2353739738464355,3.4504380226135254,1.2050000429153442,0.7706062197685242,2.8914027214050293,3.039445400238037,1.2992420196533203,3.8739798069000244,12.184130668640137,2.1623728275299072,3.3581671714782715,4.368870258331299,13.5816650390625,3.1482789516448975,,2.272083282470703,2.6872270107269287,1.4971309900283813,0.621999979019165,0.7394543290138245,10.251505851745605,1.161880373954773,1.9612520933151245,2.4846854209899902,14.905523300170898,1.285503625869751,13.906248092651367,1.4520000219345093,1.2437193393707275,4.089661121368408,19.21270179748535,1.2757399082183838,9.75524616241455,2.2827706336975098,7.533404350280762,1.8686084747314453,16.32733917236328,3.1872477531433105,10.61587142944336,1.3020650148391724,0.6072432398796082,2.6934738159179688,1.0244783163070679,1.6726675033569336,2.5299999713897705,12.484979629516602,
2024-11-28,3.110201835632324,0.7556201815605164,2.0400736331939697,3.6085846424102783,1.1730600595474243,2.419114351272583,3.6684420108795166,1.125,1.6538256406784058,2.1885688304901123,3.3195269107818604,1.1699999570846558,0.7226473093032837,2.7819488048553467,2.9613680839538574,1.3484840393066406,3.711960792541504,11.846443176269531,2.1924564838409424,3.2634472846984863,4.27552604675293,13.297183990478516,3.0400450229644775,,2.293459177017212,2.6782350540161133,1.4498131275177002,0.6060000061988831,0.7006307244300842,10.609950065612793,1.1464852094650269,1.8834173679351807,2.407242774963379,14.574698448181152,1.245448112487793,13.434542655944824,1.4190000295639038,1.1998233795166016,3.9864635467529297,19.606325149536133,1.3515946865081787,9.866840362548828,2.2747044563293457,7.5822930335998535,1.8658778667449951,16.092073440551758,3.205455780029297,10.124481201171875,1.267063021659851,0.5750541090965271,2.6633496284484863,1.0128364562988281,1.6528832912445068,2.552999973297119,12.384954452514648,
2024-12-31,3.0141000747680664,0.7494769096374512,2.1043765544891357,3.5466928482055664,1.167739987373352,2.4706218242645264,3.8003625869750977,1.1490000486373901,1.798343539237976,2.1668999195098877,3.455113172531128,1.055999994277954,0.6823911666870117,3.0355167388916016,3.132394790649414,1.412121057510376,3.6502397060394287,12.111117362976074,2.245330810546875,3.1906535625457764,4.16387939453125,13.324714660644531,3.1093528270721436,,2.183016777038574,2.690225124359131,1.4147981405258179,0.5839999914169312,0.7042422294616699,10.350078582763672,1.0975829362869263,1.9214295148849487,2.239295721054077,14.427663803100586,1.2612839937210083,13.606895446777344,1.3700000047683716,1.1247124671936035,3.964486837387085,20.01869773864746,1.325735092163086,10.136528015136719,2.250505208969116,7.711183071136475,1.879530668258667,16.2708740234375,3.4846434593200684,10.18938159942627,1.2285610437393188,0.5741841197013855,2.658033609390259,1.0056723356246948,1.6456890106201172,2.3489999771118164,12.88508129119873,
2025-01-30,3.01322603225708,0.800378143787384,2.131683349609375,3.6328036785125732,1.2147330045700073,2.4994313716888428,4.0179009437561035,1.1920000314712524,1.8687957525253296,2.210237741470337,3.4476327896118164,0.9860000014305115,0.731484055519104,3.086595296859741,2.932553768157959,1.365151047706604,3.7515013217926025,12.53094482421875,2.1769590377807617,3.2195956707000732,4.200484752655029,13.352245330810547,2.9764339923858643,,2.217752695083618,2.6407668590545654,1.4479204416275024,0.5920000076293945,0.7159796357154846,11.577749252319336,1.237950325012207,1.973017692565918,2.2626216411590576,14.54712963104248,1.2296122312545776,13.906248092651367,1.409000039100647,1.1500746011734009,4.117371082305908,19.30642318725586,1.422277569770813,9.894740104675293,2.341923713684082,7.867629051208496,1.8686084747314453,15.715651512145996,3.4274184703826904,10.15229606628418,1.3475669622421265,0.6002834439277649,2.602214813232422,1.0298514366149902,1.8525240421295166,2.4679999351501465,13.457954406738281,
2025-02-27,3.183802843093872,0.8152974843978882,2.188058376312256,3.784017324447632,1.1109930276870728,2.48895525932312,3.950629711151123,1.0950000286102295,1.8421849012374878,2.205904006958008,3.514582395553589,1.0,0.6931915879249573,3.008153200149536,2.8992459774017334,1.5848480463027954,3.5132951736450195,12.471861839294434,2.1149685382843018,3.372199773788452,3.9900031089782715,13.49907398223877,2.8985812664031982,,2.088606595993042,2.543349266052246,1.3807096481323242,0.5740000009536743,0.6798707246780396,11.147616386413574,1.1840652227401733,1.9035087823867798,2.192643642425537,14.136568069458008,1.2566843032836914,13.5592679977417,1.3049999475479126,1.0388715267181396,4.368753910064697,20.039928436279297,1.4498612880706787,9.941237449645996,2.304280996322632,7.733405590057373,1.872374415397644,15.974628448486328,3.290977716445923,10.157645225524902,1.190058946609497,0.613332986831665,2.617276906967163,0.9331349730491638,1.8621292114257812,2.2780001163482666,13.548885345458984,
2025-03-27,3.178178071975708,0.7722947001457214,2.140805721282959,3.613736391067505,1.0929330587387085,2.456878662109375,3.909741163253784,1.0130000114440918,1.8241428136825562,2.2320950031280518,3.3759870529174805,0.9760000109672546,0.6823911666870117,2.9562220573425293,2.9760725498199463,1.954166054725647,3.487729549407959,12.151345252990723,2.143134832382202,3.2899372577667236,4.138255596160889,13.847792625427246,2.888455867767334,,2.099294424057007,2.5445148944854736,1.389405369758606,0.5659999847412109,0.6713604927062988,11.147826194763184,1.1897082328796387,1.7493246793746948,2.315739393234253,14.16512680053711,1.2131167650222778,14.012187004089355,1.3389999866485596,1.036920428276062,4.5289411544799805,19.7897891998291,1.3820515871047974,9.731109619140625,2.360222578048706,7.872729301452637,1.8197258710861206,15.493464469909668,3.2630486488342285,10.581280708312988,1.1375559568405151,0.5958259105682373,2.4932351112365723,0.9695380926132202,1.8764532804489136,2.2279999256134033,13.43067455291748,
2025-04-30,3.438807249069214,0.7815186381340027,2.239179849624634,3.765097141265869,1.1321330070495605,2.6057801246643066,4.021982669830322,1.0199999809265137,2.2391092777252197,2.2991137504577637,3.34540057182312,1.0069999694824219,0.6981009244918823,2.9648773670196533,2.8329830169677734,2.290832996368408,3.510345220565796,11.840256690979004,2.1259896755218506,3.352736711502075,4.372281551361084,14.14957046508789,2.9537479877471924,,2.2349629402160645,2.4930028915405273,1.362351655960083,0.5989999771118164,0.6864898204803467,12.24371337890625,1.206636905670166,1.8549692630767822,2.5734713077545166,14.555429458618164,1.3409150838851929,14.15372371673584,1.3589999675750732,1.1705594062805176,4.445449352264404,20.309309005737305,1.366176724433899,10.112722396850586,2.3734238147735596,7.871787071228027,1.8503577709197998,16.07086181640625,3.1941566467285156,10.687190055847168,1.1008050441741943,0.6096823811531067,2.5693371295928955,0.9733143448829651,2.2536537647247314,2.1089999675750732,13.605718612670898,
2025-05-29,3.380681276321411,0.7984672784805298,2.222315549850464,3.5948164463043213,1.1517330408096313,2.6802313327789307,4.3016510009765625,1.1080000400543213,2.344512701034546,2.386610269546509,3.4428951740264893,1.0369999408721924,0.7481756210327148,3.125478982925415,2.7792043685913086,2.75,3.598841428756714,11.170942306518555,2.131704568862915,4.227241516113281,4.768369674682617,13.99407958984375,2.9371814727783203,,2.238715887069702,2.4770166873931885,1.2889199256896973,0.6200000047683716,0.7091836929321289,11.667428016662598,1.2085177898406982,1.86543869972229,2.3090076446533203,15.07900619506836,1.783368706703186,14.15372371673584,1.4889999628067017,1.180314064025879,4.650295734405518,20.299686431884766,1.4007279872894287,10.026860237121582,2.402655601501465,8.259819984436035,1.9144933223724365,16.311443328857422,3.223947763442993,10.292437553405762,1.1725579500198364,0.6438615322113037,2.5460219383239746,0.9638738632202148,2.232645273208618,2.234999895095825,13.538883209228516,
2025-06-30,3.549434185028076,0.7617453336715698,2.1923348903656006,3.565490484237671,1.177865982055664,2.582514524459839,4.255819320678711,1.0549999475479126,2.4157309532165527,2.3419313430786133,3.4773049354553223,1.027999997138977,0.7167562246322632,3.077394723892212,2.818578004837036,2.743333101272583,3.3235204219818115,11.642290115356445,2.2174301147460938,4.963025093078613,4.965457439422607,14.285623550415039,2.9371814727783203,,2.173037052154541,2.486786127090454,1.3005143404006958,0.6000000238418579,0.6874353885650635,12.073661804199219,1.2743514776229858,2.024381637573242,2.500383138656616,15.421710968017578,1.7523871660232544,14.134851455688477,1.4450000524520874,1.270056962966919,4.815337657928467,21.309860229492188,1.3979264497756958,10.38939094543457,2.390397310256958,8.133614540100098,1.9144933223724365,16.696374893188477,3.2583935260772705,10.754587173461914,1.1830589771270752,0.6244625449180603,2.601045846939087,0.9846429228782654,2.2717976570129395,2.240000009536743,13.538883209228516,
2025-07-31,3.561621904373169,0.7758691310882568,2.267286539077759,3.7509071826934814,1.2506660223007202,2.6141560077667236,4.579448223114014,1.069000005722046,2.323621988296509,2.4713144302368164,3.572237491607666,1.1139999628067017,0.7255929112434387,3.185103416442871,2.6582021713256836,2.9574999809265137,3.3677682876586914,12.528423309326172,2.266960382461548,5.731614112854004,5.4801812171936035,14.363368034362793,3.0053975582122803,,2.209629535675049,2.510765314102173,1.3092103004455566,0.6159999966621399,0.6883809566497803,12.716079711914062,1.39473295211792,1.9967807531356812,2.4744176864624023,15.326515197753906,1.801763892173767,14.726183891296387,1.6180000305175781,1.344192385673523,4.669712543487549,23.98488998413086,1.4194042682647705,10.838427543640137,2.422457695007324,8.184473037719727,1.9135360717773438,18.405330657958984,3.212775945663452,10.436860084533691,1.198809027671814,0.6678792834281921,2.520841360092163,0.9752024412155151,2.277527332305908,2.2209999561309814,13.968537330627441,
2025-08-31,3.4688079357147217,0.7739859819412231,2.187650442123413,3.77455735206604,1.4606659412384033,2.563901662826538,4.461594581604004,1.0509999990463257,2.4337730407714844,2.368924856185913,3.591784715652466,1.218999981880188,0.727556586265564,3.01680850982666,2.5688912868499756,3.416666030883789,3.3392527103424072,12.328184127807617,2.266960382461548,5.061441898345947,6.03317403793335,14.06210708618164,3.2383058071136475,,2.158024549484253,2.3810977935791016,1.3281400203704834,0.6259999871253967,0.6864898204803467,12.26260757446289,1.3762749433517456,1.929206132888794,2.3080461025238037,15.55103874206543,1.81531822681427,14.5033540725708,1.680999994277954,1.270056962966919,4.692734718322754,23.760000228881836,1.4016618728637695,11.052664756774902,2.3856823444366455,8.068629264831543,2.1538050174713135,18.65073585510254,3.160641670227051,11.0626859664917,1.1935590505599976,0.7020584344863892,2.547887086868286,0.9572655558586121,2.3386430740356445,2.2300000190734863,13.46250057220459,
2025-09-30,3.3281803131103516,0.7739859819412231,2.278529167175293,3.9722721576690674,1.5399999618530273,2.4838669300079346,4.294167995452881,1.034999966621399,2.417630195617676,2.3456544876098633,3.465705633163452,1.2580000162124634,0.7236291766166687,3.029310464859009,2.6457180976867676,3.6241660118103027,3.25960636138916,12.02046012878418,2.266960382461548,5.262024879455566,6.73541784286499,14.314777374267578,3.235382318496704,,2.175851821899414,2.318039655685425,1.278876543045044,0.6359999775886536,0.6845986247062683,12.914472579956055,1.4353549480438232,1.9872632026672363,2.3234329223632812,15.348198890686035,1.7988594770431519,14.60992431640625,1.7259999513626099,1.2681059837341309,4.533091068267822,23.36888885498047,1.4100661277770996,10.565763473510742,2.34796404838562,8.062036514282227,2.190180540084839,18.238454818725586,3.025651216506958,10.879752159118652,1.1690579652786255,0.6955921649932861,2.357635021209717,0.9431048035621643,2.3395981788635254,2.130000114440918,13.118776321411133,
2025-10-30,3.3844313621520996,0.7438551187515259,2.2298107147216797,4.115118980407715,1.4251999855041504,2.4475722312927246,3.8723273277282715,1.00600004196167,2.3834452629089355,2.348446846008301,3.398268222808838,1.1419999599456787,0.7020282745361328,2.9725708961486816,2.463254690170288,3.4175000190734863,3.068848133087158,12.212787628173828,2.227907657623291,4.967711925506592,6.2178239822387695,14.18844223022461,3.3094451427459717,,2.122370481491089,2.2478766441345215,1.231583833694458,0.6140000224113464,0.6543400883674622,12.801105499267578,1.5031518936157227,1.9501447677612305,2.3234329223632812,14.83626937866211,1.7475463151931763,14.532418251037598,1.6200000047683716,1.231038212776184,4.363592624664307,23.935998916625977,1.376448631286621,10.838427543640137,2.2772421836853027,8.310678482055664,2.4304492473602295,18.150110244750977,2.8348023891448975,10.687190055847168,1.1288059949874878,0.6974396705627441,2.13287615776062,0.8902380466461182,2.296626091003418,1.9880000352859497,13.347925186157227,
2025-11-30,3.4538075923919678,0.7956425547599792,2.1848397254943848,3.987408399581909,1.4229999780654907,2.311699390411377,3.7554092407226562,0.9269999861717224,2.5448739528656006,2.394057035446167,3.399245500564575,1.1169999837875366,0.6765000224113464,2.6254024505615234,2.208766460418701,3.2774999141693115,3.1907761096954346,11.683887481689453,2.0774118900299072,4.367836952209473,6.0867509841918945,14.08154296875,3.312368869781494,,2.0510618686676025,2.143076181411743,1.1576887369155884,0.5870000123977661,0.6486666202545166,12.158687591552734,1.4876554012298584,1.8873289823532104,2.1830267906188965,14.372636795043945,1.6884880065917969,14.35802936553955,1.5850000381469727,1.7070657014846802,4.401040077209473,22.7822208404541,1.3587061166763306,10.741046905517578,2.2546112537384033,8.37943172454834,2.3634421825408936,17.580772399902344,2.648608446121216,10.62942123413086,0.9835489988327026,0.677116870880127,1.9883217811584473,0.8543641567230225,2.2899415493011475,1.468000054359436,13.061490058898926,
2025-12-31,3.5147461891174316,0.7937593460083008,2.132373571395874,4.113226890563965,1.2790000438690186,2.4345431327819824,3.928447961807251,0.9789999723434448,2.7252941131591797,2.388472080230713,3.4168379306793213,1.0579999685287476,0.6840000152587891,2.4571073055267334,2.151146411895752,3.358333110809326,3.137678384780884,11.472328186035156,2.089794635772705,4.203808784484863,6.344112873077393,14.159287452697754,3.312368869781494,8.87005615234375,2.0548148155212402,2.080906867980957,1.0768969058990479,0.5730000138282776,0.6496121883392334,12.309844970703125,1.5496410131454468,1.9415788650512695,2.3080461025238037,14.536840438842773,1.8007957935333252,14.69711971282959,1.4639999866485596,1.509046196937561,4.423705577850342,23.41777801513672,1.3727134466171265,11.130569458007812,2.219722032546997,8.331398010253906,2.3931167125701904,18.316984176635742,2.5694761276245117,10.369462966918945,0.9292960166931152,0.6706506013870239,1.9221066236495972,0.8619165420532227,2.3262290954589844,1.4930000305175781,13.261995315551758,
